Immatriculation,Sous activité,Genre
6780 VL 88,,TRR
6782 VL 88,Tautl.  ZC,TRR
6784 VL 88,,TRR
6785 VL 88,Citerne PB,TRR
7369 VL 88,,TRR
7370 VL 88,,TRR
BA-843-MY,Inconnue,TRR
BA-297-MW,Tautl.  ZL,TRR
BA-967-MY,Organisation dédiée,TRR
BA-828-LC,Inconnue,TRR
BB-950-AV,Inconnue,TRR
BB-319-AW,F.M.   ZC,TRR
BB-937-AW,Inconnue,TRR
3119 VN 88,,TRR
684 VR 88,Benne TP,TRR
681 VR 88,Benne TP,TRR
8911 VR 88,,TRR
8916 VR 88,Tautl.  ZC,TRR
8913 VR 88,Tautl.  ZL,TRR
8912 VR 88,,TRR
8910 VR 88,Tautl.  ZL,TRR
8914 VR 88,Tautl.  ZL,TRR
393 AKQ 51,Benne ferraille,TRR
397 AKQ 51,Benne TP,TRR
390 AKQ 51,Benne TP,TRR
406 AKQ 51,Benne TP,TRR
337 AKV 51,Benne ferraille,TRR
339 AKV 51,Benne ferraille,TRR
118 AKM 51,Benne ferraille,TRR
113 AKM 51,Benne ferraille,TRR
340 AKV 51,Benne ferraille,TRR
358 AKV 51,Benne TP,TRR
8486 VP 88,Benne TP,TRR
241 VQ 88,Tautl.  ZL,TRR
3193 VQ 88,Benne TP,TRR
3201 VQ 88,F.M.   ZL,TRR
5025 VQ 88,,TRR
5029 VQ 88,,TRR
5031 VQ 88,,TRR
5039 VQ 88,Inconnue,TRR
FX1927,,TRR
82 VR 88,,TRR
RDE5X57,,CTTE
DW263LR,Affectation SA,TRR
DW264LR,Affectation SA,TRR
DW262LR,Affectation SA,TRR
DW259LR,Affectation SA,TRR
DW565PM,Inconnue,TRR
DW563PM,Affectation SA,TRR
DW799PR,Affectation SA,TRR
DW798PR,Affectation SA,TRR
DW797PR,Affectation SA,TRR
DW795PR,Affectation SA,TRR
DW793PR,Affectation SA,TRR
DW031PT,Inconnue,TRR
DW030PT,Affectation SA,TRR
DW029PT,Affectation SA,TRR
DW028PT,Affectation SA,TRR
DW027PT,Affectation SA,TRR
DW026PT,Affectation SA,TRR
FX1916,Inconnue,TRR
FX1917,Inconnue,TRR
BD-760-FG,Benne TP,TRR
BD-483-QA,Benne ferraille,TRR
BD-667-ZN,Benne ferraille,TRR
2180 SR 89,,TRR
BT-228-BM,Benne TP,TRR
BH-866-NN,Inconnue,TRR
DL-869-ND,Benne TP,TRR
DL-877-ND,F.M.   ZC,TRR
DL-385-NE,F.M.   ZC,TRR
DL-395-NE,F.M.   ZC,TRR
DL-401-NE,F.M.   ZC,TRR
DW784HJ,,CTTE
DL-676-VT,F.M.   ZC,SREM
BL-234-FB,Inconnue,TRR
BK-871-PD,Benne ferraille,TRR
796 VT 88,Benne TP,TRR
BY-347-DJ,Plateaux,SREM
1098 TB 88,Benne TP,BEN
CP-222-GA,F.M.   ZC,SREM
CQ-694-KV,Inconnue,SREM
DB-821-VW,TAUT dédiée,SREM
CL-313-CA,Benne TP,BEN
CQ-094-KT,Plateau dédié,SREM
339 AAZ 57,Plateaux,PLAT
8942 SR 88,,PLAT
8943 SR 88,Plateaux,PLAT
AS-737-PS,Plateaux,PLAT
8946 SR 88,Plateaux,PLAT
BX-007-LS,Plateaux,PLAT
1661 SR 88,,PLAT
CQ-975-KS,Tautl.  ZC,SREM
3016 SV 76,Tautl.  ZL,BEN
CC-340-CW,F.M.   ZL,SREM
CC-283-CW,F.M.   ZL,SREM
R1594,,TAUT
S4988,Plateaux,SREM
S4986,Plateaux,PLAT
R5031,,TAUT
CF-102-XH,Citerne PN,SREM
1055 SY 51,Plateaux,PLAT
CH-192-JQ,Citerne PB,SREM
BV-959-HW,Citerne PN,SREM
AH-774-BR,,PLAT
AD-829-WK,Plateaux,PLAT
BA-155-ZV,Plateaux,SREM
7236 SR 88,Plateaux,PLAT
613 AZP 57,Benne TP,SREM
CL-278-WG,TAUT dédiée,SREM
CJ-823-RL,Citerne PN,SREM
CK-063-KG,Citerne déchets,SREM
9083 ST 88,Benne TP,BEN
9086 ST 88,Benne TP,BEN
3279 SV 88,Benne TP,BEN
ZQ7169,Plateaux,TAUT
CB-846-HG,Inconnue,FM
487 SV 88,Benne TP,BEN
7345 VL 88,,TRR
NO89728,,TRR
NO86508,,TRR
NO85898,,TRR
2518 VL 88,Tautl.  ZC,TRR
4858 VM 88,F.M.   ZC,TRR
5018 VQ 88,,TRR
5021 VQ 88,,TRR
5022 VQ 88,,TRR
5716 VR 88,Traction double poste,TRR
DY-525-VF,Ampliroll,CAM
6647 VR 88,Porteur > 19T,TRR
5720 VR 88,Tautl.  ZL,TRR
5723 VR 88,Plateau dédié,TRR
5713 VR 88,TAUT dédiée,TRR
5709 VR 88,Tautl.  ZC,TRR
737 DFA 59,Tautl.  ZL,TRR
346 CPL 59,Tautl.  ZL,TRR
AK-271-SA,Benne TP,TRR
AK-781-ZY,F.M.   ZC,TRR
AK-361-ZZ,Navettes,TRR
9602 VM 88,F.M.   ZL,TRR
FX1947,Plateaux,TRR
AG-168-CM,,TRR
AG-914-AT,,TRR
AM-447-ED,Inconnue,TRR
AM-917-EJ,F.M.   ZC,TRR
AM-287-EK,F.M.   ZC,TRR
BC-595-CS,Inconnue,TRR
BC-496-CS,Inconnue,TRR
BC-100-CQ,Tautl.  ZL,TRR
BC-296-CS,Inconnue,TRR
PNT14336,Inconnue,TRR
PNT14339,Inconnue,TRR
PNT14337,Inconnue,TRR
BB-389-SV,Benne ferraille,TRR
BB-252-SV,Benne TP,TRR
RDE7V10,,CTTE
688 VR 88,Plateaux,TRR
689 VR 88,Plateaux,TRR
6465 VR 88,Benne TP,TRR
9190 VS 88,Inconnue,TRR
AN-141-WY,Tautl.  ZL,TRR
AN-866-XC,,TRR
AN-604-XD,,TRR
AN-281-XD,Tautl.  ZL,TRR
AN-484-WY,Inconnue,TRR
AN-421-WX,Benne TP,TRR
AY-093-YV,F.M.   ZC,TRR
BB-595-AW,Inconnue,TRR
BB-063-AN,Inconnue,TRR
BB-432-AQ,Inconnue,TRR
BB-419-AN,TAUT double poste,TRR
BB-235-AP,TAUT dédiée,TRR
BA-774-JM,Benne TP,TRR
FX1953,Pré-chargement,TRR
FX1955,Inconnue,TRR
AW-426-YY,F.M.   ZL,TRR
BB-655-AQ,Inconnue,TRR
BB-138-AQ,Benne TP,TRR
BB-228-AR,Inconnue,TRR
BB-246-AP,Inconnue,TRR
PNT14029,Inconnue,TRR
FX1916,,TRR
FX1917,,TRR
1699 WW 88,,TRR
FX1910,,TRR
FX1912,,TRR
FX1913,,TRR
FX1908,,TRR
RDE7W34,,TRR
RDE7W36,,TRR
DW-941-PF,,TRR
RDE3X93,,TRR
346 AKV 51,Benne TP,TRR
5328 VP 88,Tautl.  ZL,TRR
AA-151-PF,Inconnue,TRR
CK-981-DY,Inconnue,TRR
CK-529-DZ,Inconnue,TRR
CK-988-DY,TAUT double poste,TRR
CK-968-DY,Inconnue,TRR
BD-538-PY,TAUT double poste,TRR
W-294-BR,,TRR
FX1911,Inconnue,TRR
1572 VK 88,Benne céréalière,TRR
BN-272-FT,TAUT double poste,TRR
1569 VK 88,,TRR
BT-043-PE,Benne TP,TRR
BT-114-PE,F.M.   ZC,TRR
BF-343-LM,Benne TP,TRR
BF-256-LM,Benne ferraille,TRR
BF-179-LM,Benne TP,TRR
DM-004-ZX,F.M.   ZL,TRR
CD-010-JC,F.M.   ZC,TRR
DN-068-AZ,F.M.   ZL,TRR
958 AAM 51,Inconnue,TRR
DN-875-AQ,F.M.   ZC,TRR
BT-653-FA,Tautl.  ZC,TRR
BT-579-FA,Tautl.  ZC,TRR
FX1918,Inconnue,TRR
FX1920,Inconnue,TRR
FX1919,Inconnue,TRR
FX1921,Inconnue,TRR
FX1926,Inconnue,TRR
CE-413-CC,Citerne Pulvé,TRR
CE-600-LB,Inconnue,TRR
CE-145-LM,F.M.   ZC,TRR
CE-568-LA,Inconnue,TRR
1875 VQ 88,Benne TP,TRR
BL-022-EX,,VP
CE-678-PM,,VP
FX1214,Inconnue,TRR
FX1935,Plateaux,TRR
2180 SR 89,Tautl.  ZC,TRR
DT-966-XY,Service général,SREM
BZ-996-DL,Tautl.  ZC,SREM
BW-912-CZ,F.M.   ZL,FM
BW-120-TW,F.M.   ZC,SREM
DC-352-MG,F.M.   ZC,SREM
3417 SK 39,Tautl.  ZL,TAUT
7778 YQ 51,Plateaux,TAUT
3416 SK 39,Tautl.  ZL,TAUT
DC-622-MG,F.M.   ZC,SREM
CK-031-KG,Citerne déchets,SREM
CJ-879-RJ,Citerne déchets,CIT
2483 SE 88,Citerne PB,CIT
CX-878-PV,Benne TP,SREM
CQ-215-KS,Tautl.  ZC,SREM
CQ-288-PG,Tautl.  ZL,SREM
CQ-850-KR,Tautl.  ZC,SREM
CN-783-QT,Benne ferraille,SREM
CM-904-HH,Citerne PB,SREM
DN-332-VG,TAUT double poste,SREM
CQ-873-ZV,Tautl.  ZC,TAUT
CP-836-GA,F.M.   ZC,FM
CC-014-CZ,F.M.   ZL,SREM
CP-819-GA,F.M.   ZC,SREM
CP-856-GA,F.M.   ZC,SREM
CB-823-CG,Tautl.  ZC,PLSC
CQ-247-NF,F.M.   ZC,SREM
CQ-340-NF,F.M.   ZC,SREM
CV-216-MX,F.M.   ZC,SREM
CQ-713-TZ,F.M.   ZL,SREM
CN-996-GM,Navettes,TAUT
CL-373-YR,Tautl.  ZC,SREM
CZ-997-WM,Benne TP,SREM
CL-355-YR,Inconnue,TAUT
WG5754,Plateau dédié,SREM
WG5755,Plateau dédié,SREM
CP-246-EN,F.M.   ZC,SREM
CP-170-EN,F.M.   ZC,SREM
CQ-780-TZ,F.M.   ZC,SREM
CQ-847-TZ,Fond mouvant double poste,SREM
3919 VJ 88,,PLAT
BC-405-FZ,Inconnue,TRR
9937 VN 88,Benne ferraille,TRR
2007 VP 88,Benne ferraille,TRR
4260 VN 88,Inconnue,TRR
BC-470-FZ,,TRR
PNT14335,Inconnue,TRR
PNT14338,Inconnue,TRR
16 VN 88,F.M.   ZL,TRR
9993 VM 88,F.M.   ZL,TRR
4886 VN 88,Inconnue,TRR
4884 VN 88,,TRR
4881 VN 88,,TRR
4880 VN 88,,TRR
6611 VQ 88,,TRR
6581 VQ 88,,TRR
6610 VQ 88,,TRR
DX-859-CT,Inconnue,TRR
4617 VK 88,Benne TP,TRR
3194 VQ 88,Inconnue,TRR
FX1948,Tautl.  ZC,TRR
AQ-980-GM,Plateaux,TRR
BC-341-FZ,F.M.   ZC,TRR
32 W 88,Fond mouvant double poste,TRR
33 W 88,Tautl.  ZL,TRR
AQ-663-GQ,TAUT double poste,TRR
2531 VK 88,,TRR
761 ALG 51,F.M.   ZC,TRR
2534 VL 88,,TRR
2530 VL 88,,TRR
2544 VL 88,Plateaux,TRR
814 VL 88,Benne 70,TRR
7340 VL 88,Inconnue,CAM
2525 VL 88,F.M.   ZL,TRR
2539 VL 88,Plateaux,TRR
NO89352,,TRR
NO89351,,TRR
NO89727,,TRR
NO86507,,TRR
9673 VK 88,Tautl.  ZL,TRR
FX8806,Porteur dédié,CAM
CZ-974-XX,F.M.   ZC,TRR
FX8802,Porteur dédié,CAM
9183 VS 88,Benne TP,TRR
FX1940,Plateaux,TRR
FX1941,Plateaux,TRR
AA-245-LW,,TRR
268 VQ 88,Tautl.  ZL,TRR
AC-336-PF,F.M.   ZL,TRR
AC-888-TR,Inconnue,TRR
1871 VQ 88,Inconnue,TRR
7553 VR 88,Citerne PN,TRR
7554 VR 88,Citerne PN,TRR
FX1930,,TRR
FX8804,Porteur dédié,CAM
430 VJ 88,F.M.   ZC,TRR
FX1942,F.M.   ZL,TRR
DX-111-BC,Benne TP,TRR
7353 VL 88,,TRR
7351 VL 88,,TRR
793 VT 88,Benne ferraille,TRR
FX8801,Porteur dédié,CAM
819 VL 88,,TRR
2217 VT 88,Benne TP,TRR
2219 VT 88,Benne TP,TRR
2222 VT 88,Benne TP,TRR
2226 VT 88,Inconnue,TRR
FX1911,,TRR
FX1915,,TRR
AE-251-KM,Citerne Pulvé,TRR
AM-581-EL,Inconnue,TRR
AP-405-XF,Benne TP,TRR
AS-715-PS,Benne TP,TRR
AS-627-PS,Inconnue,TRR
PNT14028,Inconnue,TRR
PNT14023,Inconnue,TRR
PNT14027,Inconnue,TRR
PNT14021,Inconnue,TRR
PNT14022,Inconnue,TRR
3121 VN 88,Tautl.  ZC,TRR
3121 VN 88,,TRR
DN-228-AR,F.M.   ZC,TRR
DN-199-AR,F.M.   ZC,TRR
DN-180-AR,F.M.   ZC,TRR
BF-552-RP,Inconnue,CAM
260 VS 88,Citerne PN,TRR
CF-965-HM,F.M.   ZC,TRR
CF-557-LE,F.M.   ZC,TRR
AC-099-TS,Benne céréalière,TRR
7260 SH 39,,CAM
AB-050-LD,Inconnue,TRR
ED-228-JP,Ampliroll,TRR
CD-010-JC,,TRR
CD-404-JC,F.M.   ZC,TRR
CN-819-EK,F.M.   ZC,TRR
CN-832-EK,F.M.   ZC,TRR
FX1204,Inconnue,TRR
DW632SF,F.M.   ZL,TRR
DW633SF,Inconnue,TRR
DW635SF,Inconnue,TRR
DW634SF,Inconnue,TRR
CM-209-CF,Service général,CTTE
BZ-203-MW,Inconnue,TRR
BZ-126-MW,Citerne Pulvé,TRR
CD-872-DR,Citerne PB,TRR
CD-877-DR,Citerne PB,TRR
CD-888-DR,Citerne PB,TRR
CD-880-DR,Citerne PN,TRR
CD-702-DS,Inconnue,TRR
CD-729-DS,Inconnue,TRR
CD-698-DS,Inconnue,TRR
CD-721-DS,Inconnue,TRR
CD-727-DS,Inconnue,TRR
CD-742-DS,F.M.   ZC,TRR
CD-738-DS,Inconnue,TRR
CD-734-DS,Benne TP,TRR
CD-723-DS,Inconnue,TRR
CX-789-KG,Tautl.  ZC,FOUR
3285 TY 88,Tautl.  ZC,SREM
BW-681-HA,F.M.   ZC,SREM
CN-222-JY,F.M.   ZC,FM
CX-174-TB,Benne ZL,SREM
CQ-503-GZ,Plateaux,PLAT
BY-430-GP,Tautl.  ZL,TAUT
CG-846-GK,Citerne PB,SREM
BY-564-GP,Tautl.  ZL,TAUT
BY-133-GP,Tautl.  ZL,TAUT
CX-190-TB,Benne ZL,SREM
CD-463-CA,F.M.   ZL,TAUT
DH-794-RD,Tautl.  ZL,TAUT
DG-285-DB,Tautl.  ZL,SREM
DG-444-DB,Tautl.  ZL,SREM
CH-454-FK,F.M.   ZC,FM
DH-730-RD,Tautl.  ZL,SREM
987 AXC 51,F.M.   ZC,FM
CD-472-AL,Tautl.  ZL,SREM
CA-146-FZ,Plateaux,SREM
CA-016-FZ,Frigo double poste,SREM
CA-103-FZ,Tautl.  ZL,SREM
DN-112-AR,Tautl.  ZC,TRR
DJ-424-YD,Tautl.  ZC,TAUT
CT-250-CE,F.M.   ZC,FM
BM-223-MP,F.M.   ZC,FM
CP-143-DA,Tautl.  ZC,SREM
DJ-354-YD,Tautl.  ZC,SREM
DG-224-GV,Inconnue,TAUT
CP-278-GA,TAUT dédiée,SREM
CY-516-CR,F.M.   ZC,FM
CD-590-AM,F.M.   ZC,SREM
BM-350-MQ,F.M.   ZC,FM
CC-089-DB,F.M.   ZC,SREM
CC-324-DB,F.M.   ZC,SREM
CT-204-CE,F.M.   ZC,SREM
DR-308-BN,TAUT dédiée,SREM
CQ-160-GZ,Citerne Pulvé,SREM
BM-166-BH,F.M.   ZC,FM
BN-376-ZA,Citerne PN,SREM
834 VL 88,TAUT dédiée,TRR
9670 VK 88,F.M.   ZL,TRR
9633 VK 88,Tautl.  ZC,TRR
949 VQ 88,Benne céréalière,TRR
946 VQ 88,TAUT dédiée,TRR
8096 VS 88,Ampliroll,TRR
AD-789-DM,Inconnue,TRR
AD-184-DN,,TRR
AD-520-DM,,TRR
AD-569-DP,Tautl.  ZL,TRR
AD-399-DP,Tautl.  ZL,TRR
AD-475-DP,Tautl.  ZL,TRR
FX1946,Plateaux,TRR
FX1951,Inconnue,TRR
AM-215-ES,,TRR
389 AKQ 51,Benne TP,TRR
AR-260-JS,Navettes,TRR
AM-790-JT,F.M.   ZC,TRR
AM-657-JR,F.M.   ZC,TRR
AM-708-EQ,Tautl.  ZC,TRR
AM-362-FY,Frigo double poste,TRR
AM-345-FQ,Tautl.  ZC,TRR
6400 VN 88,F.M.   ZL,TRR
3894 VR 88,Tautl.  ZL,TRR
3897 VR 88,Tautl.  ZC,TRR
3900 VR 88,Tautl.  ZC,TRR
3901 VR 88,TAUT dédiée,TRR
AR-988-VM,Tautl.  ZL,TRR
AR-236-VN,F.M.   ZC,TRR
AR-676-VM,Tautl.  ZL,TRR
AR-504-VN,Tautl.  ZL,TRR
AR-645-VL,Benne TP,TRR
AR-803-VD,Tautl.  ZC,TRR
AR-960-VN,F.M.   ZC,TRR
AR-517-VD,Tautl.  ZC,TRR
BC-021-ZP,Inconnue,TRR
BC-786-ZN,Inconnue,TRR
BC-908-ZN,TAUT dédiée,TRR
BC-013-YY,Tautl.  ZL,TRR
BC-826-YX,Tautl.  ZL,TRR
3123 VN 88,Tautl.  ZC,TRR
3123 VN 88,,TRR
4884 VN 88,Tautl.  ZC,TRR
9935 VN 88,Inconnue,TRR
4255 VN 88,Inconnue,TRR
BB-792-AW,Inconnue,TRR
BB-126-AW,Inconnue,TRR
BB-457-AW,Inconnue,TRR
BB-874-AP,Tautl.  ZC,TRR
4226 VN 88,,TRR
4230 VN 88,,TRR
RDE2W62,,TRR
NO95661,,TRR
NO95662,,TRR
AC-200-TS,,TRR
AC-351-TS,Tautl.  ZL,TRR
AC-464-TS,Traction double poste,TRR
AC-099-TS,Benne céréalière,TRR
3489 TR 88,F.M.   ZC,TRR
2399 VS 88,,TRR
DX-936-WV,Ampliroll,TRR
2393 VS 88,,TRR
AA-849-LV,,TRR
AA-930-LT,,TRR
4617 VK 88,Benne TP,TRR
AA-203-LT,,TRR
AA-544-LT,Tautl.  ZL,TRR
AA-531-LV,,TRR
AA-569-LS,,TRR
AA-888-ZT,Inconnue,TRR
AA-951-ZT,Inconnue,TRR
AA-844-XY,,TRR
23 ACY 51,Porteur dédié,CAM
AB-804-LF,Inconnue,TRR
AB-043-LG,Citerne Pulvé,TRR
AB-848-LG,Citerne Pulvé,TRR
3875 VQ 88,Benne TP,TRR
3868 VQ 88,,TRR
FX1929,,TRR
FX1913,Inconnue,TRR
CK-761-AH,Citerne déchets,TRR
CK-756-AH,Citerne déchets,TRR
CK-758-AH,Citerne PB,TRR
CK-772-AH,F.M.   ZC,TRR
CK-779-AH,Inconnue,TRR
CK-771-AH,F.M.   ZC,TRR
CK-769-AH,Inconnue,TRR
2271 VM 88,,TRR
215 W 88,Inconnue,TRR
2258 VM 88,,TRR
BL-005-YC,Benne TP,TRR
BL-754-YB,Benne TP,TRR
FX1904,Inconnue,TRR
FX1908,Plateau dédié,TRR
CK-713-MZ,Inconnue,TRR
CK-873-NQ,Traction double poste,TRR
CK-871-NQ,F.M.   ZL,TRR
CK-870-NQ,F.M.   ZL,TRR
CK-869-NQ,Fond mouvant double poste,TRR
CK-867-NQ,Citerne PB,TRR
CK-864-NQ,Citerne PB,TRR
BH-422-FF,Citerne PB,TRR
BH-306-FF,Citerne PN,TRR
BH-079-FF,Inconnue,TRR
BM-750-PK,Inconnue,TRR
BM-629-PK,Inconnue,TRR
BM-440-PL,Inconnue,TRR
BM-228-TE,Benne ferraille,TRR
BM-381-ZK,Benne TP,TRR
BM-497-ZK,TAUT double poste,TRR
BN-055-ZE,Inconnue,TRR
FX5101,Tracteur Grue,CAM
FX5103,Tracteur Grue,CAM
FX5104,Tracteur Grue,CAM
FX5105,Tracteur Grue,CAM
FX5106,Tracteur Grue,CAM
CQ-422-TL,Plateaux,PLAT
6404 TG 88,Tautl.  ZL,TAUT
CC-458-CW,F.M.   ZL,FM
CC-393-CW,F.M.   ZC,FM
CD-531-AM,F.M.   ZC,FM
CE-959-MC,Tautl.  ZL,SREM
CX-853-KG,Tautl.  ZL,TAUT
DB-510-GN,Plateau dédié,SREM
CZ-221-XY,Plateau dédié,SREM
CK-790-TY,Inconnue,FM
6710 ZG 51,F.M.   ZC,FM
CH-404-EX,Benne TP,BEN
CH-357-EX,Benne TP,SREM
DQ-489-LR,Affectation SA,SREM
DQ-631-LR,Affectation SA,SREM
DQ-605-LR,Affectation SA,TAUT
CF-160-XH,Citerne PB,SREM
BE-711-CV,Tautl.  ZL,TAUT
BX-743-ZK,Tautl.  ZL,TAUT
DD-651-BH,Benne céréalière,SREM
CC-659-AT,Inconnue,BEN
BY-936-BD,Tautl.  ZC,SREM
CB-351-ZD,Benne TP,SREM
CB-660-ZB,Benne TP,SREM
DQ-659-LR,Affectation SA,SREM
DC-906-AX,Affectation SA,TAUT
EB-040-HA,Affectation SA,SREM
DQ-424-LR,Affectation SA,SREM
BY-188-BE,Tautl.  ZC,TAUT
BY-139-BE,Tautl.  ZC,SREM
BY-232-BE,Tautl.  ZC,SREM
BY-563-BB,Tautl.  ZC,SREM
VU7636,Plateau dédié,SREM
VU7637,Plateau dédié,SREM
EB-221-HA,Affectation SA,SREM
DQ-746-LR,Affectation SA,SREM
DQ-457-LR,Affectation SA,SREM
CM-830-BW,Citerne PB,SREM
BS-059-PT,Benne ferraille,SREM
BC-140-ZP,Tautl.  ZC,TRR
FX1902,Inconnue,TRR
FX1959,F.M.   ZL,TRR
FX1903,Inconnue,TRR
FX1901,Inconnue,TRR
828 VL 88,,TRR
FX1901,,TRR
FX1903,,TRR
9671 VK 88,F.M.   ZL,TRR
9672 VK 88,F.M.   ZL,TRR
9635 VK 88,Plateaux,TRR
837 VL 88,Tautl.  ZC,TRR
833 VL 88,Tautl.  ZC,TRR
836 VL 88,,TRR
838 VL 88,,TRR
822 VL 88,,TRR
2527 VL 88,F.M.   ZL,TRR
812 VL 88,Inconnue,TRR
831 VL 88,,TRR
4610 VK 88,,TRR
4620 VK 88,Benne TP,TRR
4632 VK 88,F.M.   ZC,TRR
6171 VK 88,,TRR
6169 VK 88,,TRR
8079 VM 88,,TRR
8078 VM 88,,TRR
FX1922,,TRR
FX1923,,TRR
78 VR 88,Benne TP,TRR
79 VR 88,Inconnue,TRR
80 VR 88,Benne TP,TRR
72 VR 88,Tautl.  ZL,TRR
76 VR 88,F.M.   ZL,TRR
6452 VR 88,Traction,TRR
6459 VR 88,Tautl.  ZL,TRR
6456 VR 88,TAUT double poste,TRR
6444 VR 88,Tautl.  ZL,TRR
6450 VR 88,,TRR
6462 VR 88,,TRR
6449 VR 88,,TRR
6448 VR 88,Tautl.  ZL,TRR
3852 VQ 88,,TRR
BH-437-PX,,CAM
4890 SG 62,,CAM
542 YL 62,,CAM
3857 VQ 88,,TRR
FX1926,,TRR
73 VR 88,,TRR
AD-879-DN,F.M.   ZL,TRR
AD-383-DM,,TRR
AC-270-TS,Inconnue,TRR
365 AKV 51,Benne TP,TRR
AJ-238-HQ,Citerne PN,TRR
AR-629-GB,Benne TP,TRR
AW-809-HP,Benne TP,TRR
AW-119-HM,F.M.   ZC,TRR
AW-758-HN,Benne TP,TRR
AW-625-HP,Organisation dédiée,TRR
AZ-953-CV,Navettes,TRR
AW-928-HN,F.M.   ZC,TRR
2274 VM 88,,TRR
9191 VS 88,Benne TP,TRR
9904 VR 88,Inconnue,TRR
FX8803,,CAM
FX8807,Porteur dédié,CAM
FX8808,Porteur dédié,CAM
7343 VL 88,F.M.   ZL,TRR
7355 VL 88,F.M.   ZL,TRR
827 VL 88,,TRR
3120 VN 88,Tautl.  ZL,TRR
825 VL 88,Tautl.  ZL,TRR
CK-237-RM,Inconnue,TRR
8215 VL 88,Inconnue,TRR
AB-298-SG,Ampliroll,TRR
AB-878-JW,F.M.   ZC,TRR
2008 VP 88,,TRR
8560 VH 88,,TRR
5017 VQ 88,,TRR
3339 VR 88,,TRR
690 VR 88,Tautl.  ZL,TRR
AC-736-TS,Inconnue,TRR
8540 VM 88,Tautl.  ZL,TRR
AE-211-PM,Inconnue,CAM
FX1961,,TRR
FX1962,,TRR
FX1964,,TRR
FX1965,,TRR
FX1966,F.M.   ZL,TRR
FX1967,Plateaux,TRR
FX1968,F.M.   ZL,TRR
FX1969,Plateaux,TRR
FX1971,Plateaux,TRR
4874 VM 88,Inconnue,TRR
BT-903-QL,Inconnue,TRR
CJ-804-RV,Tautl.  ZC,TRR
CK-764-AH,Inconnue,TRR
CP-965-TA,Ampliroll,CAM
BH-017-WJ,Inconnue,TRR
BH-972-WH,Inconnue,TRR
8870 SJ 89,,CAM
5927 SJ 89,,CAM
CZ-170-VK,Frigo double poste,TRR
AN-540-BA,Tautl.  ZC,TRR
FX1972,,TRR
FX1975,,TRR
CE-698-YH,Citerne PN,TRR
CE-297-YP,Citerne PB,TRR
CE-307-YP,Citerne PB,TRR
CE-711-YH,Citerne PB,TRR
CE-702-YH,Citerne PN,TRR
CE-685-YH,Citerne PB,TRR
CE-671-YH,Citerne déchets,TRR
CE-664-YH,Citerne PB,TRR
CE-692-YH,Citerne PB,TRR
FX1208,Inconnue,TRR
320 VQ 88,Benne TP,TRR
BD-624-ZM,Tautl.  ZC,TRR
BD-066-ZN,Inconnue,TRR
BD-282-ZN,Inconnue,TRR
BD-510-ZN,Benne TP,TRR
BD-818-ZN,Benne TP,TRR
BD-992-ZN,Benne TP,TRR
CR-796-DE,Benne TP,TRR
CC-299-AT,Benne TP,SREM
BS-159-NL,TAUT double poste,TAUT
CJ-211-YK,F.M.   ZC,SREM
15 LOC 62,,TRR
BH-113-RB,,TAUT
CA-387-SY,Tautl.  ZC,SREM
DD-787-BH,Tautl.  ZC,SREM
CA-277-SY,Tautl.  ZC,SREM
DT-361-LF,TAUT double poste,SREM
DF-133-DW,TAUT double poste,SREM
16 LOC 62,,
CH-453-EX,Benne TP,SREM
DN-418-JT,F.M.   ZC,TRR
CQ-493-NF,Benne TP,SREM
BQ-824-MZ,Porte container,SREM
CL-361-TJ,Porte container,SREM
DQ-855-LF,Frigo,TRR
DQ-338-LF,Tautl.  ZL,TRR
DL-810-YG,Citerne PN,SREM
3562 VJ 88,Citerne PN,SREM
520 BFT 57,Benne TP,BEN
516 BFT 57,Benne TP,SREM
597 AEW 29,,FRIG
599 AEW 29,,FRIG
SJ4450,Plateaux,SREM
CC-615-DB,F.M.   ZL,SREM
CC-560-DA,F.M.   ZL,SREM
BZ-596-HP,Tautl.  ZC,TAUT
BZ-538-HP,Tautl.  ZC,TAUT
DT-531-MH,,TAUT
DK-788-YS,Navettes,SREM
CM-579-QA,Tautl.  ZC,TAUT
DD-267-NF,Tautl.  ZC,SREM
CN-638-GM,Tautl.  ZC,TAUT
CN-695-GM,F.M.   ZC,TAUT
CQ-532-ZX,F.M.   ZC,TRR
6445 VR 88,,TRR
9179 VS 88,Inconnue,TRR
FX1936,Plateau dédié,TRR
FX1943,Plateau dédié,TRR
FX1944,Plateaux,TRR
FX1937,Plateau dédié,TRR
FX1939,Plateau dédié,TRR
FX1938,Plateaux,TRR
FX1945,Plateau dédié,TRR
AC-462-PF,F.M.   ZC,TRR
3905 VF 88,F.M.   ZC,TRR
AC-512-PF,Inconnue,TRR
AC-372-PF,Tautl.  ZL,TRR
BD-447-FG,Inconnue,TRR
6173 VK 88,Tautl.  ZC,TRR
6166 VK 88,Tautl.  ZC,TRR
6172 VK 88,Tautl.  ZC,TRR
6852 VK 88,F.M.   ZL,TRR
6217 VK 88,Tautl.  ZL,TRR
6220 VK 88,Tautl.  ZL,TRR
6212 VK 88,Tautl.  ZL,TRR
6160 VK 88,Inconnue,TRR
6158 VK 88,Benne TP,TRR
4608 VK 88,Benne TP,TRR
4614 VK 88,Inconnue,TRR
4624 VK 88,Benne TP,TRR
808 VL 88,,TRR
